id,type,platform,hurricane,days_from_landfall,source,author,created_date,text
phi_mil_8,post,facebook,Milton,-4,phillips,Denis Phillips,2024-10-05,"For those wanting a great hurricane list, here ya go. Please share! Here's what my family does. Hopefully, we won't need all this but better safe than sorry. 
1. Charge any device that provides light. Laptops, tablets, cameras, video cameras, and old phones. Old cell phones can still used for dialing 911. Charge external battery backups. ( Glow sticks also provide light for a few hours. Stand them upright in a glass or jar to make a lantern.)
2. Wash all trash cans, big and small, and fill them with water for flushing toilets. Line outdoor trash cans with trash bags, fill them with water and store them in the garage. Add bleach to sterilize. 
3. Fill every tub and sink with water. Cover sinks with Saran Wrap to keep it from collecting dust. Fill the washing machine and leave the lid up to store water.
4. Fill old empty water bottles and other containers with water and keep them near sinks for washing hands. 
5. Fill every Tupperware with water and store it in the freezer. These will help keep food cold longer and serve as a backup water supply. 
6. Fill drinking cups with water and cover with Saran Wrap. Store as many as possible in the fridge. You can store the rest on the counter and use it before opening any water bottles. Ice is impossible to find after the storm.
7. Reserve fridge space for storing tap water and keep the sealed water bottles on the counter. 
8. Cook any meats in advance and other perishable foods. You can freeze cooked food. Hard boil eggs for snacks for the first day without power. 
9. Be well hydrated before the storm hits and avoid salty foods that make you dehydrated. 
10. Wash all dirty clothes and bed sheets. Anything dirty will smell without the A/C, you may need the items, and with no A/C, you'll be sweating a lot. You're going to want clean sheets. 
11. Toss out any expired food, clean cat litter boxes, and empty all trash cans in the house, including bathrooms. Remove anything that will cause an odor when the A/C is off. If you don't have a trash day pickup before the storm, find a dumpster. 
12. Bring in any yard decor, secure anything that will fly around, secure gates, bring in hoses, potted plants, etc. Bring in patio furniture and grills. 
13. Clean your environment so you have clear, easy escape routes. Even if that means temporarily moving furniture to one area. 
14. Scrub all bathrooms so you are starting with a clean odor-free environment. Store water-filled trash cans next to each toilet for flushing. 
15. Place everything you own that is important and necessary in a backpack or small file box that is easy to grab. Include your wallet with ID, phone, hand sanitizer, snacks, etc. Get plastic sleeves for important documents.
16. Make sure you have cash on hand.
17. Stock up on pet food and fill up bowls of water for pets. 
18. Refill any medications. Most insurance companies allow for 2 emergency refills per year.
19. Fill your propane tanks. You can heat soup cans, boil water, make coffee, and other stuff besides just grilling meat. Get an extra, if possible.
20. Drop your A/C in advance and lower temperatures in your fridges. 
21. Gather all candles, flashlights, lighters, matches, batteries, and other items and keep them accessible. 
22. Clean all counters in advance. Start with a clean surface. Buy Clorox Wipes for cleaning when there is no power. Mop your floors and vacuum. If power is out for 10 days, you'll have to live in the mess you started with. 
23. Pick your emergency safe place such as a closet under the stairs. Store the items you'll need in that location for the brunt of the storm. Make a hand fan for when the power is out. 
24. Shower just before the storm is scheduled to hit. 
25. Keep baby wipes next to each toilet. Don't flush them. It's not the time to risk clogging your toilet!
26. Run your dishwasher, don't risk having dirty smelly dishes and you need every container for water! Remember you'll need clean water for brushing your teeth, washing yourself, and cleaning your hands. 
27. Put a small suitcase in your car in case you decide to evacuate. Also, put at least one jug of water in your car. It will still be there if you don't evacuate!  Remember to pack for pets as well. 
28. Check on all family members, set up emergency backup plans, and check on elderly neighbors. 
29. Remember, pets are family too. Take them with you!
30. Before the storm, unplug all electronics. There will be power surges during and after the storm.
31. Gas up your car and have a spare gas container for your generator or your car when you run out.
32 . Use plastic cups and paper plates. 👍  You need water to wash dishes....👎
33 . Also if you run out of water tap your hot water heater it can have up to 30 gallons stored in there.
34 . Put water in balloons and store it in the freezer.
35 . If it's yellow let it mellow, if it's brown Flush it down!💩
If you can, take a video of your house and contents....walk room to room--open cabinets/drawers and closets.  This will help if you need to make a claim later.  It will show proof of items and help you list all the items (help your memory, so you don't forget anything)...I highly recommend it!!!
I also heard you should freeze a cup of water, and place a coin on top after it is frozen...keep this in your freezer to help you gauge the temperature if the power goes out.  If the coin stays on top, the food is staying frozen.  If the coin falls into the water, the freezer thawed out and most food will likely need to be thrown away.  This is super helpful is you have to leave and come back, as it may appear everything is still frozen, but if the coin is in the cup--you will know!!
Rule #7  And for those asking, that means ""Don't freak out unless I'm freaking out..we're fine"".  Whatever comes our way, we've got this as long as we stay informed and prepared."
phi_mil_9,post,facebook,Milton,-4,phillips,Denis Phillips,2024-10-05,"Update: We now have Tropical Storm Milton with winds of 40 mph. Remember, the NHC tracks update every 6 hours. (5pm, 11pm, 5am and 11am)  One other important reminder. The cone you see is not manipulated or moved by the NHC based on expected track of the storm. It has NOTHING to do with the actual storm forecast. It is merely the average margin of error on a track by the NHC over the past 5 years. If the average error is 150 miles on Day 5 (It is), that's how far the cone extends from the forecast center of the storm. Most models are showing if there were to be a change in track, it would be South, not North. As always, we'll be updating 24/7."
phi_mil_10,post,facebook,Milton,-4,phillips,Denis Phillips,2024-10-05,"Milton Notes:
1. Landfall will occur in Florida. Timing is Wednesday.  No changes are expected. 
2. A strong cold front is going to head South early next week. Our hope is, it sends dry air and shear to limit development.  Problem is, by then,  it will probably already be a hurricane.  Still, limiting max winds would be a huge help. It's a very close call in timing. It's pretty simple. The models showing a weaker storm are impacted by dry air and shear. The models that show a stronger storm aren't. 
3. Surge will occur just to the South of landfall. If you're North,  winds will blow offshore and you won't see surge. So in this case, exact track is massive. 10 miles will make a big difference.  No way this early to be that precise,  so it's a waiting game. 
4. In addition, strongest winds will be within 10-15 miles of the eye. So unlike Helene which covered a large area, Milton will be more landfall specific with impacts. It's a big coastline. Unfortunately,  someone will see this, but the overall threat of any particular area seeing landfall this early is low. The track will shift. It always does. The margin or error this far out is 150 miles. 
5. We'll be updating 24/7. Hopefully you'll find the information useful. Our goal is always to give you more than you need than not enough. The last thing we ever want to hear is ""I didn't know"". Now is the time to prepare. It's cliche but it's true. ""Prepare for the worst, hope for the best."" #FloridaStrong
Florida State University Florida A&M University University of Florida University of South Florida University of Central Florida The University of Tampa Florida Gulf Coast University University of Miami"
phi_mil_11,post,facebook,Milton,-4,phillips,Denis Phillips,2024-10-05,"Tropical Storm Milton 5pm Track:  Obviously, not a great track for the Bay Area. Remember, this far out, the average margin of error is 150 miles. So, the entire West coast of Florida is still in play for landfall. Latest track has bumped up intensity 5 mph making Milton a Cat 3 hurricane at landfall. Surge and strongest winds will be along and just SOUTH of where the eye makes landfall. There will be a swath of 5-10 miles that will see the extreme impacts. You've got to prepare as if where you live will be in that zone. Obviously, the odds are higher that it will be elsewhere considering the large margin of error this far out, but DO NOT underestimate or minimize potential threat with this system. We will update 24/7 and our 1st DPL will stream at 7pm on Facebook tonight and our ABC Action News Streaming Channel."
phi_mil_12,post,facebook,Milton,-4,phillips,Denis Phillips,2024-10-05,Tonight at 7pm. I'll be here to give you the latest on Milton.
phi_mil_13,post,facebook,Milton,-4,phillips,Denis Phillips,2024-10-05,"Milton to become a hurricane with Florida landfall
Milton is expected to become a hurricane, and possibly a major hurricane by landfall on Wednesday. However, the forecast is NOT cut and dry. Expect flip-flops along the way.  Let's chat about it. That's right now on DPL"
phi_mil_14,post,facebook,Milton,-4,phillips,Denis Phillips,2024-10-05,"Evening Milton Update:
1. As expected, models are jumping around quite a bit. Dry air and a front to our North early next week will have a big impact on Milton. It's possible that dry air and shear could start to limit intensity or even weaken Milton before landfall. (Or not). We simply won't know until Monday. Expect models to continue flip flopping until then.
2. Extremely winds and surge will likely be limited to about 10-15 miles near and South of the eye. Landfall point is everything.  The worst wind and surge will be in that zone. 
3. Hide from the wind, run from the water. You have THREE days to prepare.  Whether you decide to evacuate or hunker down, you have time. Look for the prep list I posted earlier today. 
4. I have no doubt the entire area will be under a Hurricane Watch on Sunday and the coast will be under a Storm Surge Watch
5. Milton hits Wednesday.  Regardless of where along the West coast landfall occurs, it will be Wednesday. Tropical Storm force winds (40+) arrive Wednesday morning. 
6. Rainfall of 4-10"" with locally heavier areas through midweek. 
7. Unlike Helene, hurricane winds WILL impact our inland counties. Weaker, of course, by the time it makes the East coast.
8. Lastly, we will continue to update for parents of students at our colleges and universities. Florida State University Florida A&M University University of Florida University of South Florida University of Central Florida The University of Tampa Florida Gulf Coast University University of Miami students could see impacts as well. Keep it right here for updates 24/7."
phi_mil_15,post,facebook,Milton,-4,phillips,Denis Phillips,2024-10-05,"Even before Milton approaches the west coast of Florida on Wednesday, our area will see quite a bit of rain, some of which is already moving in. Plenty of it will fall at times Sun-Tue leaving us with 4""+ in some spots."
phi_mil_16,post,facebook,Milton,-4,phillips,Denis Phillips,2024-10-05,"11pm Tropical Storm Milton Update:  New track is in. Milton is a bit stronger tonight.  No real changes to the thinking or track, though. . Milton is a small storm, which means it can strengthen (or weaken) quicker. NHC still has it as a Cat 3 as it makes landfall. Again, the average margin of error in track this far out is 150 miles. The pretty much includes most of the West coast of Florida. Hurricane Watches and Storm Surge watches will be issued for our area on Sunday. Updates 24/7 as always including overnight."
phi_mil_17,post,facebook,Milton,-3,phillips,Denis Phillips,2024-10-06,"Overnight Milton Update:
1. No significant changes. 0z models still clustering between Hernando and Saraaota counties.  Hurricane and Storm Surge Watches will be issued on Sunday for our area. The Hurricane Watch will include inland areas. 
2. Dry air and shear is the wild card before landfall.  Several models (including the Euro) tries to get Milton to ""eat"" some of this and level off intensity. Others don't. That won't happen (if it does) until Tuesday. 
3. Here's the bottom line. A dangerous hurricane will approach the West coast of Florida Wednesday.  Do NOT take this srorm lightly. You have 3 days to prepare. 
4. In most cases, people who are not impacted by surge will not need to evacuate.  This will be a small(ish) storm where extreme winds and surge will likely be only about 10 miles out from the center. Hurricane force winds will probably extend about 45 or 50 miles out by landfall.  The surge will be highest just to the South of landfall. Levels will probably be higher than Helene in this zone. But again, the zone will be much smaller than Helene was.
5. I will post our prep list again on Sunday. It can be really helpful to those riding it out.
6. This track is not set in stone. As Floridians, we see how tracks can change quickly. Be prepared for those last minute changes. Those preps can be life saving. Power outages could easily last for days, if not weeks where landfall occurs.  Know what you're in for if you decide to ride out the storm. As always,  we'll update 24/7 in hopes of keeping you storm ready. #FloridaStrong 
Florida State University Florida A&M University University of Florida University of Central Florida Florida Gulf Coast University University of Miami University of South Florida The University of Tampa students will be impacted as well. Check with your schools to see how they are suggesting students handle preoa or evacuations."
