id,type,platform,hurricane,days_from_landfall,source,author,created_date,text,vader_neg,vader_neu,vader_pos,vader_compound,vader_label,roberta_neg,roberta_neu,roberta_pos,roberta_truncated,roberta_label
phi_deb_Aug5_4_c004,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,Canals on Alafia in Riverview are flooding. Hopefully it'll stay out of the houses.,0.0,0.828,0.172,0.4019,positive,0.5338835,0.43746287,0.028653624,False,NEG
phi_deb_Aug5_4_c005,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,It’s been raining here in Venice since 8am. The winds and storms just woke me up.,0.0,1.0,0.0,0.0,neutral,0.4778262,0.44643638,0.07573746,False,NEG
phi_deb_Aug5_4_c006,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,me too,0.0,1.0,0.0,0.0,neutral,0.1439743,0.66618264,0.18984306,False,NEUTRAL
phi_deb_Aug5_4_c007,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,it was definitely a strong tropical storm. I had an appointment today that was even canceled,0.0,0.7,0.3,0.7184,positive,0.77478427,0.20318778,0.022027947,False,NEG
phi_deb_Aug5_4_c008,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,My dog just woke up and started barking. She never does that at night. In Lithia and getting a little thunder. Can’t sleep either.,0.0,1.0,0.0,0.0,neutral,0.85518354,0.13241366,0.012402815,False,NEG
phi_deb_Aug5_4_c009,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,we are awake too,0.0,1.0,0.0,0.0,neutral,0.012234589,0.75255895,0.23520653,False,NEUTRAL
phi_deb_Aug5_4_c010,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,"Thank you for all real and level headed updates Dan. You are a rare gem in your line of work. I know these few months are your ""active"" time at work, I hope you are getting proper rest and nutrition. Love from my family to yours ❤️",0.0,0.782,0.218,0.9062,positive,0.0077024703,0.039866347,0.95243114,False,POS
phi_deb_Aug5_4_c011,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,"Just woke up. Wind is strong, lots of rain and lightning in Lithia.",0.0,0.784,0.216,0.5106,positive,0.46023935,0.5034071,0.036353525,False,NEUTRAL
phi_deb_Aug5_4_c012,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,I have family there,0.0,1.0,0.0,0.0,neutral,0.01572166,0.61807704,0.36620137,False,NEUTRAL
phi_deb_Aug5_4_c013,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,same here in Valrico and we lost power.,0.247,0.753,0.0,-0.3182,negative,0.7848506,0.2055521,0.009597266,False,NEG
phi_deb_Aug5_4_c014,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,"I am getting tried of tornado warnings and watch’s. I saw Twister today, good day, . Those tornado were awesome, not in real life.",0.073,0.695,0.232,0.7003,positive,0.008912032,0.035104223,0.9559837,False,POS
phi_deb_Aug5_4_c015,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,"Really hoping the flooding starts to go down near Riviera Bay. Water is deep in front yard, but hasn’t reached inside our home yet.",0.0,0.858,0.142,0.3912,positive,0.33581084,0.49143904,0.17275006,False,NEUTRAL
phi_deb_Aug5_4_c016,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,"Look at historical flooding data and elevation maps of the area. I grew up in this area, its gorgeous as its by water, but zone A. Good luck!",0.0,0.701,0.299,0.892,positive,0.0076666656,0.051285528,0.9410478,False,POS
phi_deb_Aug5_4_c017,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,how’s it going at your place?,0.0,1.0,0.0,0.0,neutral,0.009137389,0.9417318,0.04913073,False,NEUTRAL
phi_deb_Aug5_4_c018,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,"Please keep us posted. Eerie in Apollo Beach, can’t sleep. Feels like it got much hotter outside as well! Thank you for your awesome coverage, as always!",0.067,0.559,0.375,0.8906,positive,0.008288748,0.05270728,0.939004,False,POS
phi_deb_Aug5_4_c019,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,I am going to start thinking you have a little crush on the weather dude baby.,0.08,0.92,0.0,-0.079,negative,0.281776,0.5998486,0.11837536,False,NEUTRAL
phi_deb_Aug5_4_c020,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,He does help to keep us safe. 👀🤣,0.0,0.532,0.468,0.8316,positive,0.010798732,0.29752693,0.6916743,False,POS
phi_deb_Aug5_4_c021,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,omg I love it 😂,0.119,0.377,0.503,0.7964,positive,0.009729272,0.01742618,0.97284454,False,POS
phi_deb_Aug5_4_c022,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,can't sleep here either. Especially when the alerts keep going off,0.0,1.0,0.0,0.0,neutral,0.8395121,0.14999714,0.010490743,False,NEG
phi_deb_Aug5_4_c023,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,oh yea I live in wimauma,0.0,1.0,0.0,0.0,neutral,0.017808607,0.7268955,0.25529587,False,NEUTRAL
phi_deb_Aug5_4_c024,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,Lakewood Ranch just lost power.,0.365,0.635,0.0,-0.3182,negative,0.7131337,0.27618036,0.010685963,False,NEG
phi_deb_Aug5_4_c025,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,"Summerfield crest, no power 😭",0.515,0.485,0.0,-0.6486,negative,0.85687524,0.13023515,0.012889554,False,NEG
phi_deb_Aug5_4_c026,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,Peace River or FPL?,0.0,0.462,0.538,0.5423,positive,0.032124873,0.90938437,0.05849066,False,NEUTRAL
phi_deb_Aug5_4_c027,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,summerfield glades no power,0.423,0.577,0.0,-0.296,negative,0.25217953,0.70491445,0.042906024,False,NEUTRAL
phi_deb_Aug5_4_c028,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,I’m in summer field and have power,0.0,1.0,0.0,0.0,neutral,0.01101891,0.561067,0.4279141,False,NEUTRAL
phi_deb_Aug5_4_c029,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,"Will this head to Orlando? Brit flying in from England, due to arrive at 7pm",0.0,1.0,0.0,0.0,neutral,0.009987214,0.9508415,0.039171297,False,NEUTRAL
phi_deb_Aug5_4_c030,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,storm will be well to the north by then. You should be fine flying into Orlando.,0.0,0.782,0.218,0.4404,positive,0.02094314,0.519917,0.45913985,False,NEUTRAL
phi_deb_Aug5_4_c031,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,what about at 1pm? I'm arriving at 1 pm.,0.0,1.0,0.0,0.0,neutral,0.006456266,0.93650913,0.05703461,False,NEUTRAL
phi_deb_Aug5_4_c032,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,I'm no weatherman but almost certainly not. Orlando has had it very easy with this storm.,0.074,0.603,0.323,0.7469,positive,0.3967758,0.49080014,0.112424105,False,NEUTRAL
phi_deb_Aug5_4_c033,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,thanks!,0.0,0.0,1.0,0.4926,positive,0.009440829,0.07128006,0.91927916,False,POS
phi_deb_Aug5_4_c034,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,Might get a little rain worst case,0.389,0.611,0.0,-0.5888,negative,0.50327665,0.4592686,0.03745475,False,NEG
phi_deb_Aug5_4_c035,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,"us Brits can’t have no idea what real wind and rain is compared to you guys, hope everyone stays safe",0.088,0.68,0.232,0.5574,positive,0.538333,0.35425347,0.10741353,False,NEG
phi_deb_Aug5_4_c036,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,"I'm from Las Vegas originally, lived here less than 2 years, have had a couple hurricanes and didn't know what to expect so I'm learning haha. Tornados seem to be sticking to the southwest of FL. Also, really hope you enjoy your visit over here!",0.0,0.804,0.196,0.881,positive,0.030700095,0.32832113,0.64097875,False,POS
phi_deb_Aug5_4_c037,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,"Thanks, hopefully the weather gets better!",0.0,0.254,0.746,0.8313,positive,0.006022803,0.028707562,0.9652696,False,POS
phi_deb_Aug5_4_c038,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,At around 1am it got windier in Parrish than it was all day.,0.0,1.0,0.0,0.0,neutral,0.09718503,0.82514775,0.07766726,False,NEUTRAL
phi_deb_Aug5_4_c039,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,It's getting crazy here the wind is blowing rain Is falling thunder ⛈️ 🌬️,0.19,0.81,0.0,-0.4588,negative,0.65186375,0.31224054,0.035895716,False,NEG
phi_deb_Aug5_4_c040,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,"we've been going thru that since about 10 am yesterday. In Seminole, south of Clearwater, on the beach. Very high winds, and probably at least 10"" of rain. It's still ripping pretty good out there, lost power at 11 pm. Just came back on, hoping it stays on. I hope it's not too bad for you for very long.. the storm is closer to landfall in big bend, so it's slowly pulling away 🤞",0.027,0.803,0.17,0.9072,positive,0.23780146,0.5926409,0.16955766,False,NEUTRAL
phi_deb_Aug5_4_c041,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,Pinellas park here. We lost power around 10:30 and it’s still out. I’m ready for this to be over,0.106,0.78,0.115,0.0516,positive,0.88732094,0.09705113,0.015627954,False,NEG
phi_deb_Aug5_4_c042,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,Thanks for your constant updated all night long Denis 😀,0.0,0.625,0.375,0.6597,positive,0.0034992173,0.02769881,0.9688019,False,POS
phi_deb_Aug5_4_c043,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,🙏,0.0,1.0,0.0,0.0,neutral,0.055647224,0.29315943,0.6511934,False,POS
phi_deb_Aug5_4_c044,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,This is where I’m at palmetto/ parish,0.0,1.0,0.0,0.0,neutral,0.0125861075,0.9069243,0.08048969,False,NEUTRAL
phi_deb_Aug5_4_c045,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,Thanks for the updates 🙏🏼everyone is safe.,0.0,0.608,0.392,0.7003,positive,0.007853233,0.040256355,0.95189035,False,POS
phi_deb_Aug5_4_c046,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,Lakeland and my power is officially out haha,0.0,0.7,0.3,0.4588,positive,0.54056215,0.33139032,0.12804753,False,NEG
phi_deb_Aug5_4_c047,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,"Thank you for all your updates, Denis!",0.0,0.682,0.318,0.4199,positive,0.0037630661,0.024532307,0.9717046,False,POS
phi_deb_Aug5_4_c048,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,Have you slept at all? Wind/thunder in Lake Alfred has been pretty loud the last hour or so .,0.0,0.849,0.151,0.4939,positive,0.4454602,0.5233594,0.03118035,False,NEUTRAL
phi_deb_Aug5_4_c049,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,Wow when the eye has moved so far away why is that area still getting hammered with tornado warnings and nowhere else ?,0.081,0.778,0.141,0.3818,positive,0.7521046,0.22288886,0.025006542,False,NEG
phi_deb_Aug5_4_c050,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,there's one big band that's just kind of sitting right on top of us and very slowly moving inland. It's why we've had a flash flood warning since 5pm yesterday (currently going through 5am today),0.065,0.887,0.048,-0.1531,negative,0.16782422,0.7409017,0.09127398,False,NEUTRAL
phi_deb_Aug5_4_c051,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,looks like it’s going to get worse even 😫,0.387,0.452,0.161,-0.5423,negative,0.92246664,0.07026472,0.007268667,False,NEG
phi_deb_Aug5_4_c052,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,it’s the nasty side of the storm,0.375,0.625,0.0,-0.5574,negative,0.8058285,0.18049951,0.013671963,False,NEG
phi_deb_Aug5_4_c053,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,it's been all day .. same spot,0.0,1.0,0.0,0.0,neutral,0.31174046,0.6327613,0.05549825,False,NEUTRAL
phi_deb_Aug5_4_c054,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,Denis Phillips centre lake is flooded we are trying to leave with 4 dogs we have no place to go,0.159,0.841,0.0,-0.34,negative,0.8842864,0.108406834,0.007306761,False,NEG
phi_deb_Aug5_4_c055,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,"🙏🙏 Father God, asking you to supernaturally intervene and give them divine wisdom guidance direction discernment and protection to leave in their vehicle. In your name Jesus, Amen. 🙏🛐🛐🙏",0.024,0.704,0.272,0.9062,positive,0.007749368,0.120541036,0.8717096,False,POS
phi_deb_Aug5_4_c056,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,🙏🏻🙏🏻,0.0,1.0,0.0,0.0,neutral,0.02261562,0.162863,0.81452143,False,POS
phi_deb_Aug5_4_c057,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,A month ago people wanted a tropical storm.,0.0,1.0,0.0,0.0,neutral,0.5696174,0.39601302,0.034369618,False,NEG
phi_deb_Aug5_4_c058,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,Hope you’re ok Claire xxx,0.0,0.37,0.63,0.6249,positive,0.015017718,0.15994139,0.8250409,False,POS
phi_deb_Aug5_4_c059,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,Man they have had so many down there,0.0,1.0,0.0,0.0,neutral,0.1398617,0.6554485,0.2046898,False,NEUTRAL
phi_deb_Aug5_4_c060,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,"it's been so bad here, all day. It's crazy, flooding is terrible too",0.5,0.5,0.0,-0.8747,negative,0.9394765,0.052906808,0.0076166997,False,NEG
phi_deb_Aug5_4_c061,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,The future radar looks like the storm will get bigger….too much water! We need to rain to stop! I’m not at rule #7 but when water starts coming in I might….,0.049,0.881,0.071,0.1862,positive,0.6060232,0.32828775,0.06568904,False,NEG
phi_deb_Aug5_4_c062,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,Thank you for keeping us informed!,0.0,0.642,0.358,0.4199,positive,0.0042574145,0.06592469,0.9298179,False,POS
phi_deb_Aug5_4_c063,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,"I am sure we have had over Ten inches in rain already here in north Sarasota near University Parkway coastal area and now this ""Loudly"" woke me up at 2:30am.....we are bordered by a creek that goes into Whittaker Bayou and then the Sarasota Bay---hoping we do not surround with flood waters like the last recent storm that walloped us from The Sunshine Skyway....sigh. So sorry for where this crawling storm ""sits"" it will be so very very devastating.....😑",0.074,0.838,0.088,0.07,positive,0.6179948,0.3469223,0.035082914,False,NEG
phi_deb_Aug5_4_c064,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,"🙏🛐🛐🙏 Praying for Father God to intervene. I don't think Debby is going to stall out like she was originally forecasted to. How is your property, street and yard doing?. I'm VERY sorry to hear that you lost everything in your art 🎙️ from the last flood. When is it supposed to stop raining there? After Debby makes landfall?? 🙏🙏",0.101,0.752,0.146,0.5905,positive,0.40590265,0.45140013,0.14269717,False,NEUTRAL
phi_deb_Aug5_4_c065,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,"I'm over on the east coast of Florida in East Central Florida in Port Orange, just south of Daytona Beach. We aren't expected to deal with much, except the possibility of tornadoes this afternoon and evening. 🙏🙏",0.0,1.0,0.0,0.0,neutral,0.3813057,0.54631674,0.072377585,False,NEUTRAL
phi_deb_Aug5_4_c066,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,"I have two twin Aunts and many cousins on the east coast-- but south near West Palm beach and Ft Lauderdale area! Yes your area does not really contend with too many big storms but anymore this weather is very unpredictable!!! Our home was not a flood zone when we bought it--BUT ""development"" contributed to the new menacing issue--as new builds are raised higher and just swamp older areas like ours--we have a woodsy acre maintained for wildlife--I am an artist and wildlife rescue rehabber and our pets are rescues from the streets sigh--just can't do enough in this world....❤",0.013,0.809,0.178,0.9706,positive,0.37271145,0.49170712,0.13558142,False,NEUTRAL
phi_deb_Aug5_4_c067,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,just looked outside at 4AM--- from porch light--- we are flooded again--the white iron patio furniture is under water which means my on ground art studio has flooded again--after repairs from last time. We will contend--oh well it could be worse of course--hope water stops rising so house can be okay--this old cottage is built 3 or four feet above ground--my husband just woke up--well I woke him up to tell him what I saw so he is is outside I was too afraid to look more....😶,0.05,0.928,0.022,-0.3818,negative,0.6808034,0.29048726,0.028709346,False,NEG
phi_deb_Aug5_4_c068,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,"Oh, ☹️, I'm so very sorry to hear this sister. I truly am. I know you just finished up your repairs last weekend, correct?? Have you ever considered relocating so you don't have to keep going through this? And/or evacuation to a hotel and take your supplies with you each time?? Praying for a quick cleanup for you. 🙏🙏",0.061,0.847,0.091,0.4747,positive,0.7427265,0.23057035,0.026703171,False,NEG
phi_deb_Aug5_4_c069,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,oh that's awesome that you are surrounded by family and that you are set up to evacuate if need be and you can go to your Mom's house/castle as well. 🙌✝️❤️🙌 My late friend Beryl Hurdle from the UK lived in a historic cottage for ALL the 25 years I knew her. Your cottage sounds interesting. You are one of the most interesting people I've met in a while. I've REALLY enjoyed my conversation with you. I saved your website to my Facebook page.,0.0,0.791,0.209,0.9691,positive,0.0040467493,0.034484047,0.9614692,False,POS
phi_deb_Aug5_4_c070,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,Hope you get some peaceful restful sleep today before you have to clean-up the mess. I'm praying in agreement with you for protection for everyone awaiting Debby. Blessings to you sister. 🌹❤️🌹,0.052,0.58,0.369,0.936,positive,0.023941975,0.112193584,0.8638645,False,POS
phi_deb_Aug5_4_c071,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,you don’t know what devastation is until you go through a storm like Ian ! Ask the people from Fort Myers Beach about it !,0.117,0.796,0.087,-0.2225,negative,0.7342685,0.23834576,0.027385758,False,NEG
phi_deb_Aug5_4_c072,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,The tide is already coming up in port tampa..,0.0,1.0,0.0,0.0,neutral,0.10531999,0.83115304,0.063526936,False,NEUTRAL
phi_deb_Aug5_4_c073,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,Hopefully my new no sandbag system will work 🙏,0.171,0.62,0.209,0.128,positive,0.014200863,0.0847177,0.90108144,False,POS
phi_deb_Aug5_5_c001,comment,facebook,Debby,0,phillips,Denis Phillips,2024-08-05,Noo sleep here .. manatee county.. it’s been very Rough.. Pray we all stay Safe !!!,0.0,0.688,0.312,0.7472,positive,0.4872818,0.39864883,0.11406931,False,NEG
